excel_unit_text,excel_drug_name,excel_price_yen,excel_strength
錠,ボルノレキサント水和物,106.4,10ｍｇ1錠
錠,リメゲパント硫酸塩水和物,2923.2,75ｍｇ1錠
錠,アミノ安息香酸エチル,8,1ｇ
錠,リドカイン塩酸塩,5.3,2％1ｍＬ
錠,リドカイン塩酸塩,6.2,2％1ｍＬ
錠,オキセサゼイン,6,5ｍｇ1錠
錠,クロルフェネシンカルバミン酸エステル,6.5,125ｍｇ1錠
錠,クロルフェネシンカルバミン酸エステル,10.4,125ｍｇ1錠
錠,クロルフェネシンカルバミン酸エステル,10.4,250ｍｇ1錠
錠,クロルフェネシンカルバミン酸エステル,8.6,250ｍｇ1錠
錠,クロルフェネシンカルバミン酸エステル,6.5,250ｍｇ1錠
錠,メトカルバモール,12.6,90％1ｇ
錠,ダントロレンナトリウム水和物,17.6,25ｍｇ1カプセル
錠,アンベノニウム塩化物,12.1,10ｍｇ1錠
錠,ベタネコール塩化物,8.8,5％1ｇ
錠,プロパンテリン臭化物,6.1,15ｍｇ1錠
錠,メペンゾラート臭化物,5.9,7．5ｍｇ1錠
錠,チキジウム臭化物,8.2,2％1ｇ
錠,チキジウム臭化物,6.1,5ｍｇ1カプセル
錠,チキジウム臭化物,6.1,5ｍｇ1カプセル
錠,チキジウム臭化物,6.1,10ｍｇ1カプセル
錠,チキジウム臭化物,8.6,10ｍｇ1カプセル
錠,チキジウム臭化物,7.6,10ｍｇ1カプセル
錠,ジスチグミン臭化物,10.4,5ｍｇ1錠
錠,ジスチグミン臭化物,12.9,5ｍｇ1錠
錠,ネオスチグミン臭化物,14.1,0．5％1ｇ
錠,ピリドスチグミン臭化物,16.3,60ｍｇ1錠
錠,ブチルスコポラミン臭化物,6.1,10ｍｇ1錠
錠,ブチルスコポラミン臭化物,7.3,10ｍｇ1錠
錠,アトロピン硫酸塩水和物,3525.4,1ｇ
錠,パパベリン塩酸塩,41.8,1ｇ
錠,ピペリドレート塩酸塩,9.6,50ｍｇ1錠
錠,チメピジウム臭化物水和物,5.9,30ｍｇ1錠
錠,チメピジウム臭化物水和物,8.9,30ｍｇ1カプセル
錠,バクロフェン,10.4,5ｍｇ1錠
錠,バクロフェン,16.9,10ｍｇ1錠
錠,フロプロピオン,6.1,40ｍｇ1錠
錠,フロプロピオン,6.7,80ｍｇ1錠
錠,フロプロピオン,9.5,40ｍｇ1カプセル
錠,アフロクアロン,10.2,20ｍｇ1錠
錠,エペリゾン塩酸塩,25.6,10％1ｇ
錠,エペリゾン塩酸塩,6.1,50ｍｇ1錠
錠,エペリゾン塩酸塩,8.6,50ｍｇ1錠
錠,チザニジン塩酸塩,18.1,0．2％1ｇ
錠,チザニジン塩酸塩,6.1,1ｍｇ1錠
錠,チザニジン塩酸塩,8.1,1ｍｇ1錠
錠,チザニジン塩酸塩,8.9,1ｍｇ1錠
錠,ロートエキス,7.7,1ｇ
錠,ロートエキス,9.7,1ｇ
錠,タファミジスメグルミン,9716.5,20ｍｇ1カプセル
錠,アミファンプリジンリン酸塩,3848.7,10ｍｇ1錠
錠,ヘレニエン,26.4,5ｍｇ1錠
錠,ニコチン酸アミド・パパベリン塩酸塩,6.1,1錠
錠,ジメンヒドリナート,10.4,50ｍｇ1錠
錠,ｄｌ－イソプレナリン塩酸塩,8,7．5ｍｇ1カプセル
錠,ジフェニドール塩酸塩,5.9,25ｍｇ1錠
錠,ジフェニドール塩酸塩,6.1,25ｍｇ1錠
錠,ジフェニドール塩酸塩,6.5,25ｍｇ1錠
錠,ベタヒスチンメシル酸塩,6.3,6ｍｇ1錠
錠,ベタヒスチンメシル酸塩,9,6ｍｇ1錠
錠,ベタヒスチンメシル酸塩,6.6,12ｍｇ1錠
錠,ベタヒスチンメシル酸塩,10.4,12ｍｇ1錠
錠,ジフェンヒドラミン・ジプロフィリン,6.1,1錠
錠,アセノイラミン酸,2886.2,500ｍｇ1錠
錠,ジゴキシン,10.1,0．25ｍｇ1錠
錠,ジゴキシン,10.1,0．125ｍｇ1錠
錠,ジゴキシン,10.1,0．0625ｍｇ1錠
錠,ジゴキシン,25.9,0．1％1ｇ
錠,ジゴキシン,36.9,0．005％10ｍＬ
錠,メチルジゴキシン,6.1,0．1ｍｇ1錠
錠,メチルジゴキシン,5.9,0．05ｍｇ1錠
錠,メチルジゴキシン,5.9,0．05ｍｇ1錠
錠,アミノフィリン水和物,9.6,1ｇ
錠,アミノフィリン水和物,6.1,100ｍｇ1錠
錠,安息香酸ナトリウムカフェイン,7.7,1ｇ
錠,安息香酸ナトリウムカフェイン,8.6,1ｇ
錠,カフェイン水和物,9.7,1ｇ
錠,無水カフェイン,9.7,1ｇ
錠,エチレフリン塩酸塩,9.4,5ｍｇ1錠
錠,ｄｌ－イソプレナリン塩酸塩,20.3,15ｍｇ1錠
錠,ユビデカレノン,6.7,1％1ｇ
錠,ユビデカレノン,8.2,5ｍｇ1錠
錠,ユビデカレノン,6.1,10ｍｇ1錠
錠,ユビデカレノン,8.4,10ｍｇ1錠
錠,ユビデカレノン,8.4,10ｍｇ1錠
錠,ユビデカレノン,6.1,5ｍｇ1カプセル
錠,デノパミン,203.3,5％1ｇ
錠,デノパミン,11.3,5ｍｇ1錠
錠,デノパミン,19.3,5ｍｇ1錠
錠,デノパミン,18.6,10ｍｇ1錠
錠,デノパミン,33.4,10ｍｇ1錠
錠,ピモベンダン,31.9,1．25ｍｇ1錠
錠,ピモベンダン,59.6,2．5ｍｇ1錠
錠,ピモベンダン,19.6,0．625ｍｇ1錠
錠,ドカルパミン,249,75％1ｇ
錠,プロカインアミド塩酸塩,10.4,125ｍｇ1錠
錠,プロカインアミド塩酸塩,10.4,250ｍｇ1錠
錠,キニジン硫酸塩水和物,93.1,1ｇ
錠,キニジン硫酸塩水和物,17.7,100ｍｇ1錠
錠,カルテオロール塩酸塩,6.7,0．2％1ｇ
錠,カルテオロール塩酸塩,6.1,5ｍｇ1錠
錠,カルテオロール塩酸塩,9.3,5ｍｇ1錠
錠,プロプラノロール塩酸塩,6.6,10ｍｇ1錠
錠,プロプラノロール塩酸塩,10.4,10ｍｇ1錠
錠,アテノロール,6.1,25ｍｇ1錠
錠,アテノロール,8.8,25ｍｇ1錠
錠,アテノロール,6.1,50ｍｇ1錠
錠,アテノロール,9.3,50ｍｇ1錠
錠,アロチノロール塩酸塩,6.1,5ｍｇ1錠
錠,アロチノロール塩酸塩,8.8,5ｍｇ1錠
錠,アロチノロール塩酸塩,8.9,5ｍｇ1錠
錠,アロチノロール塩酸塩,7.6,10ｍｇ1錠
錠,アロチノロール塩酸塩,13.2,10ｍｇ1錠
錠,ナドロール,36.5,30ｍｇ1錠
錠,ビソプロロールフマル酸塩,10.4,2．5ｍｇ1錠
錠,ビソプロロールフマル酸塩,14.6,2．5ｍｇ1錠
錠,ビソプロロールフマル酸塩,10.4,5ｍｇ1錠
錠,ビソプロロールフマル酸塩,17.7,5ｍｇ1錠
錠,ビソプロロールフマル酸塩,10.4,0．625ｍｇ1錠
錠,ビソプロロールフマル酸塩,10.4,0．625ｍｇ1錠
錠,ジソピラミド,20.6,50ｍｇ1カプセル
錠,ジソピラミド,31.2,100ｍｇ1カプセル
錠,メキシレチン塩酸塩,6.1,50ｍｇ1錠
錠,メキシレチン塩酸塩,7.6,50ｍｇ1錠
錠,メキシレチン塩酸塩,6.6,100ｍｇ1錠
錠,メキシレチン塩酸塩,14,100ｍｇ1錠
錠,メキシレチン塩酸塩,6.1,50ｍｇ1カプセル
錠,メキシレチン塩酸塩,8.8,50ｍｇ1カプセル
錠,メキシレチン塩酸塩,7.9,50ｍｇ1カプセル
錠,メキシレチン塩酸塩,6.6,100ｍｇ1カプセル
錠,メキシレチン塩酸塩,13.2,100ｍｇ1カプセル
錠,メキシレチン塩酸塩,10.6,100ｍｇ1カプセル
錠,アプリンジン塩酸塩,12,10ｍｇ1カプセル
錠,アプリンジン塩酸塩,19.8,10ｍｇ1カプセル
錠,アプリンジン塩酸塩,18.6,20ｍｇ1カプセル
錠,アプリンジン塩酸塩,30.1,20ｍｇ1カプセル
錠,リン酸ジソピラミド,11.8,150ｍｇ1錠
錠,リン酸ジソピラミド,26.8,150ｍｇ1錠
錠,リン酸ジソピラミド,21.8,150ｍｇ1錠
錠,プロパフェノン塩酸塩,14.2,150ｍｇ1錠
錠,プロパフェノン塩酸塩,24.2,150ｍｇ1錠
錠,プロパフェノン塩酸塩,22.3,100ｍｇ1錠
錠,プロパフェノン塩酸塩,16.5,100ｍｇ1錠
錠,シベンゾリンコハク酸塩,10.4,50ｍｇ1錠
錠,シベンゾリンコハク酸塩,17.6,50ｍｇ1錠
錠,シベンゾリンコハク酸塩,15.9,100ｍｇ1錠
錠,シベンゾリンコハク酸塩,29.3,100ｍｇ1錠
錠,ピルシカイニド塩酸塩水和物,11.9,25ｍｇ1カプセル
錠,ピルシカイニド塩酸塩水和物,21.2,25ｍｇ1カプセル
錠,ピルシカイニド塩酸塩水和物,19.8,50ｍｇ1カプセル
錠,ピルシカイニド塩酸塩水和物,35.2,50ｍｇ1カプセル
錠,フレカイニド酢酸塩,90.9,10％1ｇ
錠,フレカイニド酢酸塩,40.5,50ｍｇ1錠
錠,フレカイニド酢酸塩,14.4,50ｍｇ1錠
錠,フレカイニド酢酸塩,14.4,50ｍｇ1錠
錠,フレカイニド酢酸塩,14.4,50ｍｇ1錠
錠,フレカイニド酢酸塩,69.3,100ｍｇ1錠
錠,フレカイニド酢酸塩,25,100ｍｇ1錠
錠,フレカイニド酢酸塩,25,100ｍｇ1錠
錠,フレカイニド酢酸塩,25,100ｍｇ1錠
錠,アミオダロン塩酸塩,72,100ｍｇ1錠
錠,アミオダロン塩酸塩,73.6,100ｍｇ1錠
錠,アミオダロン塩酸塩,44.1,50ｍｇ1錠
錠,ベプリジル塩酸塩水和物,33.6,50ｍｇ1錠
錠,ベプリジル塩酸塩水和物,17.9,50ｍｇ1錠
錠,ベプリジル塩酸塩水和物,63.7,100ｍｇ1錠
錠,ベプリジル塩酸塩水和物,35.2,100ｍｇ1錠
錠,ピルメノール塩酸塩水和物,39.2,50ｍｇ1カプセル
錠,ピルメノール塩酸塩水和物,70,100ｍｇ1カプセル
錠,ソタロール塩酸塩,108.2,40ｍｇ1錠
錠,ソタロール塩酸塩,33,40ｍｇ1錠
錠,ソタロール塩酸塩,60.3,80ｍｇ1錠
錠,ソタロール塩酸塩,202.3,80ｍｇ1錠
錠,トリクロルメチアジド,6.4,2ｍｇ1錠
錠,トリクロルメチアジド,10.1,2ｍｇ1錠
錠,トリクロルメチアジド,6.4,1ｍｇ1錠
錠,トリクロルメチアジド,10.1,1ｍｇ1錠
錠,ヒドロクロロチアジド,5.9,25ｍｇ1錠
錠,ヒドロクロロチアジド,5.9,12．5ｍｇ1錠
錠,ヒドロクロロチアジド,5.9,12．5ｍｇ1錠
錠,スピロノラクトン,49.1,10％1ｇ
錠,スピロノラクトン,5.9,25ｍｇ1錠
錠,スピロノラクトン,13.1,25ｍｇ1錠
錠,スピロノラクトン,10.4,25ｍｇ1錠
錠,スピロノラクトン,27.2,50ｍｇ1錠
錠,スピロノラクトン,7.8,50ｍｇ1錠
錠,トリアムテレン,19.9,50ｍｇ1カプセル
錠,アセタゾラミド,81.7,1ｇ
錠,アセタゾラミド,18,250ｍｇ1錠
錠,メフルシド,10.4,25ｍｇ1錠
錠,メフルシド,6.3,25ｍｇ1錠
錠,イソソルビド,73.4,70％20ｇ1個
錠,イソソルビド,99.7,70％30ｇ1個
錠,イソソルビド,2.6,70％1ｍＬ
錠,イソソルビド,2.7,70％1ｍＬ
錠,イソソルビド,74.2,70％30ｍＬ1包
錠,イソソルビド,99.7,70％30ｍＬ1包
錠,イソソルビド,55.3,70％20ｍＬ1包
錠,イソソルビド,57.6,70％23ｍＬ1包
錠,イソソルビド,125.8,70％40ｍＬ1包
錠,フロセミド,27.4,4％1ｇ
錠,フロセミド,6.3,20ｍｇ1錠
錠,フロセミド,10.1,20ｍｇ1錠
錠,フロセミド,6.6,40ｍｇ1錠
錠,フロセミド,11.2,40ｍｇ1錠
錠,フロセミド,6.3,10ｍｇ1錠
錠,フロセミド,9.6,10ｍｇ1錠
錠,アゾセミド,11.3,60ｍｇ1錠
錠,アゾセミド,15.5,60ｍｇ1錠
錠,アゾセミド,10.4,30ｍｇ1錠
錠,アゾセミド,10.7,30ｍｇ1錠
錠,トラセミド,14.4,4ｍｇ1錠
錠,トラセミド,6.1,4ｍｇ1錠
錠,トラセミド,23.3,8ｍｇ1錠
錠,トラセミド,7.3,8ｍｇ1錠
錠,トラセミド,6.1,4ｍｇ1錠
錠,トラセミド,7.3,8ｍｇ1錠
錠,トルバプタン,1257.6,1％1ｇ
錠,トルバプタン,556.7,1％1ｇ
錠,トルバプタン,522.8,1％1ｇ
錠,トルバプタン,787.4,7．5ｍｇ1錠
錠,トルバプタン,309,7．5ｍｇ1錠
錠,トルバプタン,309,7．5ｍｇ1錠
錠,トルバプタン,309,7．5ｍｇ1錠
錠,トルバプタン,309,7．5ｍｇ1錠
錠,トルバプタン,309,7．5ｍｇ1錠
錠,トルバプタン,309,7．5ｍｇ1錠
錠,トルバプタン,1206.7,15ｍｇ1錠
錠,トルバプタン,538.2,15ｍｇ1錠
錠,トルバプタン,538.2,15ｍｇ1錠
錠,トルバプタン,538.2,15ｍｇ1錠
錠,トルバプタン,538.2,15ｍｇ1錠
錠,トルバプタン,538.2,15ｍｇ1錠
錠,トルバプタン,538.2,15ｍｇ1錠
錠,トルバプタン,177.5,3．75ｍｇ1錠
錠,トルバプタン,177.5,3．75ｍｇ1錠
錠,ヒドララジン塩酸塩,8.4,10％1ｇ
錠,ヒドララジン塩酸塩,9.7,10ｍｇ1錠
錠,ヒドララジン塩酸塩,10.1,25ｍｇ1錠
錠,ヒドララジン塩酸塩,9.8,50ｍｇ1錠
錠,レセルピン,7.5,0．1％1ｇ
錠,レセルピン,9.8,0．25ｍｇ1錠
錠,カプトプリル,17.2,5％1ｇ
錠,カプトプリル,8.3,12．5ｍｇ1錠
錠,カプトプリル,9.6,25ｍｇ1錠
錠,カプトプリル,21.2,18．75ｍｇ1カプセル
錠,エナラプリルマレイン酸塩,53.2,1％1ｇ
錠,エナラプリルマレイン酸塩,10.4,2．5ｍｇ1錠
錠,エナラプリルマレイン酸塩,11,2．5ｍｇ1錠
錠,エナラプリルマレイン酸塩,10.4,5ｍｇ1錠
錠,エナラプリルマレイン酸塩,13.2,5ｍｇ1錠
錠,エナラプリルマレイン酸塩,10.4,10ｍｇ1錠
錠,エナラプリルマレイン酸塩,13.9,10ｍｇ1錠
錠,エナラプリルマレイン酸塩,11.1,10ｍｇ1錠
錠,エナラプリルマレイン酸塩,11.1,10ｍｇ1錠
錠,アラセプリル,9.4,12．5ｍｇ1錠
錠,アラセプリル,10.1,25ｍｇ1錠
錠,アラセプリル,15.5,25ｍｇ1錠
錠,アラセプリル,10.1,50ｍｇ1錠
錠,デラプリル塩酸塩,14.4,7．5ｍｇ1錠
錠,デラプリル塩酸塩,21.1,15ｍｇ1錠
錠,デラプリル塩酸塩,30.1,30ｍｇ1錠
錠,リシノプリル水和物,10.4,5ｍｇ1錠
錠,リシノプリル水和物,14.6,5ｍｇ1錠
錠,リシノプリル水和物,10.4,10ｍｇ1錠
錠,リシノプリル水和物,18.6,10ｍｇ1錠
錠,リシノプリル水和物,11,10ｍｇ1錠
錠,リシノプリル水和物,10.4,20ｍｇ1錠
錠,リシノプリル水和物,19.6,20ｍｇ1錠
錠,リシノプリル水和物,13.7,20ｍｇ1錠
錠,リシノプリル水和物,14.7,20ｍｇ1錠
錠,イミダプリル塩酸塩,10.4,2．5ｍｇ1錠
錠,イミダプリル塩酸塩,17.9,2．5ｍｇ1錠
錠,イミダプリル塩酸塩,15.1,5ｍｇ1錠
錠,イミダプリル塩酸塩,31.3,5ｍｇ1錠
錠,イミダプリル塩酸塩,30.2,10ｍｇ1錠
錠,イミダプリル塩酸塩,55.8,10ｍｇ1錠
錠,テモカプリル塩酸塩,10.4,1ｍｇ1錠
錠,テモカプリル塩酸塩,16.5,1ｍｇ1錠
錠,テモカプリル塩酸塩,14.5,1ｍｇ1錠
錠,テモカプリル塩酸塩,17.1,2ｍｇ1錠
錠,テモカプリル塩酸塩,32.9,2ｍｇ1錠
錠,テモカプリル塩酸塩,34.4,4ｍｇ1錠
錠,テモカプリル塩酸塩,61.9,4ｍｇ1錠
錠,トランドラプリル,14.5,0．5ｍｇ1錠
錠,トランドラプリル,19.6,0．5ｍｇ1錠
錠,トランドラプリル,15.1,1ｍｇ1錠
錠,トランドラプリル,21.5,1ｍｇ1錠
錠,ペリンドプリルエルブミン,15.8,2ｍｇ1錠
錠,ペリンドプリルエルブミン,28.4,2ｍｇ1錠
錠,ペリンドプリルエルブミン,27.7,4ｍｇ1錠
錠,ペリンドプリルエルブミン,51.1,4ｍｇ1錠
錠,メチルドパ水和物,10.4,125ｍｇ1錠
錠,メチルドパ水和物,13.7,125ｍｇ1錠
錠,メチルドパ水和物,16.5,250ｍｇ1錠
錠,メチルドパ水和物,16.8,250ｍｇ1錠
錠,クロニジン塩酸塩,6.1,0．075ｍｇ1錠
錠,クロニジン塩酸塩,6.1,0．15ｍｇ1錠
錠,プラゾシン塩酸塩,6.1,0．5ｍｇ1錠
錠,プラゾシン塩酸塩,7.9,1ｍｇ1錠
錠,ラベタロール塩酸塩,10.4,50ｍｇ1錠
錠,ラベタロール塩酸塩,6.4,50ｍｇ1錠
錠,ラベタロール塩酸塩,10.1,100ｍｇ1錠
錠,ラベタロール塩酸塩,17.4,100ｍｇ1錠
錠,メトプロロール酒石酸塩,7.6,20ｍｇ1錠
錠,メトプロロール酒石酸塩,10.4,20ｍｇ1錠
錠,メトプロロール酒石酸塩,10.4,20ｍｇ1錠
錠,メトプロロール酒石酸塩,7.7,40ｍｇ1錠
錠,メトプロロール酒石酸塩,11.8,40ｍｇ1錠
錠,メトプロロール酒石酸塩,66.8,120ｍｇ1錠
錠,メトプロロール酒石酸塩,64,120ｍｇ1錠
錠,インダパミド,10.4,1ｍｇ1錠
錠,インダパミド,13.5,2ｍｇ1錠
錠,プロプラノロール塩酸塩,19.3,60ｍｇ1カプセル
錠,ブナゾシン塩酸塩,9.3,0．5ｍｇ1錠
錠,ブナゾシン塩酸塩,14.9,1ｍｇ1錠
錠,ブナゾシン塩酸塩,26.6,3ｍｇ1錠
錠,ブナゾシン塩酸塩,51.8,6ｍｇ1錠
錠,グアナベンズ酢酸塩,10.2,2ｍｇ1錠
錠,アモスラロール塩酸塩,17.4,10ｍｇ1錠
錠,ニカルジピン塩酸塩,43.5,10％1ｇ
錠,ニカルジピン塩酸塩,6.1,10ｍｇ1錠
錠,ニカルジピン塩酸塩,8.2,10ｍｇ1錠
錠,ニカルジピン塩酸塩,8.9,20ｍｇ1錠
錠,ニカルジピン塩酸塩,8.6,20ｍｇ1錠
錠,ニカルジピン塩酸塩,9,20ｍｇ1カプセル
錠,ニカルジピン塩酸塩,9.4,40ｍｇ1カプセル
錠,ウラピジル,15.8,15ｍｇ1カプセル
錠,ウラピジル,35.4,30ｍｇ1カプセル
錠,ニプラジロール,23.4,3ｍｇ1錠
錠,ニプラジロール,45.6,6ｍｇ1錠
錠,ニルバジピン,10.1,2ｍｇ1錠
錠,ニルバジピン,10.4,2ｍｇ1錠
錠,ニルバジピン,10.4,4ｍｇ1錠
錠,ニルバジピン,16.2,4ｍｇ1錠
錠,テラゾシン塩酸塩水和物,7.4,0．25ｍｇ1錠
錠,テラゾシン塩酸塩水和物,12.6,0．5ｍｇ1錠
錠,テラゾシン塩酸塩水和物,22.2,1ｍｇ1錠
錠,テラゾシン塩酸塩水和物,42.7,2ｍｇ1錠
錠,カルテオロール塩酸塩,43.2,15ｍｇ1カプセル
錠,ドキサゾシンメシル酸塩,10.4,0．5ｍｇ1錠
錠,ドキサゾシンメシル酸塩,10.4,0．5ｍｇ1錠
錠,ドキサゾシンメシル酸塩,10.4,1ｍｇ1錠
錠,ドキサゾシンメシル酸塩,15.4,1ｍｇ1錠
錠,ドキサゾシンメシル酸塩,10.4,2ｍｇ1錠
錠,ドキサゾシンメシル酸塩,18.4,2ｍｇ1錠
錠,ドキサゾシンメシル酸塩,10.4,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,28,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,17,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,17,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,17,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,17,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,17,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,17,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,17,4ｍｇ1錠
錠,ドキサゾシンメシル酸塩,9.6,0．5ｍｇ1錠
錠,ドキサゾシンメシル酸塩,15.4,1ｍｇ1錠
錠,ドキサゾシンメシル酸塩,18.4,2ｍｇ1錠
錠,ドキサゾシンメシル酸塩,28,4ｍｇ1錠
錠,マニジピン塩酸塩,10.4,5ｍｇ1錠
錠,マニジピン塩酸塩,13,5ｍｇ1錠
錠,マニジピン塩酸塩,10.4,10ｍｇ1錠
錠,マニジピン塩酸塩,16.5,10ｍｇ1錠
錠,マニジピン塩酸塩,13,20ｍｇ1錠
錠,マニジピン塩酸塩,25.8,20ｍｇ1錠
錠,セリプロロール塩酸塩,8.3,100ｍｇ1錠
錠,セリプロロール塩酸塩,14.5,100ｍｇ1錠
錠,セリプロロール塩酸塩,16.4,200ｍｇ1錠
錠,セリプロロール塩酸塩,29,200ｍｇ1錠
錠,バルニジピン塩酸塩,23.2,5ｍｇ1カプセル
錠,バルニジピン塩酸塩,36.8,10ｍｇ1カプセル
錠,バルニジピン塩酸塩,53.8,15ｍｇ1カプセル
錠,ベタキソロール塩酸塩,11.8,5ｍｇ1錠
錠,ベタキソロール塩酸塩,26.3,5ｍｇ1錠
錠,ベタキソロール塩酸塩,11.3,10ｍｇ1錠
錠,ベタキソロール塩酸塩,45.9,10ｍｇ1錠
錠,ベタキソロール塩酸塩,25.3,10ｍｇ1錠
錠,ベタキソロール塩酸塩,25.3,10ｍｇ1錠
錠,カルベジロール,10.4,10ｍｇ1錠
錠,カルベジロール,16.6,10ｍｇ1錠
錠,カルベジロール,10.4,20ｍｇ1錠
錠,カルベジロール,30.4,20ｍｇ1錠
錠,カルベジロール,17.5,20ｍｇ1錠
錠,カルベジロール,17.5,20ｍｇ1錠
錠,カルベジロール,19.4,20ｍｇ1錠
錠,カルベジロール,17.5,20ｍｇ1錠
錠,カルベジロール,17.5,20ｍｇ1錠
錠,カルベジロール,10.4,1．25ｍｇ1錠
錠,カルベジロール,10.4,1．25ｍｇ1錠
錠,カルベジロール,10.4,2．5ｍｇ1錠
錠,カルベジロール,10.9,2．5ｍｇ1錠
錠,エホニジピン塩酸塩エタノール付加物,11.8,10ｍｇ1錠
錠,エホニジピン塩酸塩エタノール付加物,19.9,20ｍｇ1錠
錠,エホニジピン塩酸塩エタノール付加物,37.1,40ｍｇ1錠
錠,フェロジピン,7.7,2．5ｍｇ1錠
錠,フェロジピン,10.4,2．5ｍｇ1錠
錠,フェロジピン,11.3,5ｍｇ1錠
錠,フェロジピン,18.1,5ｍｇ1錠
錠,ベバントロール塩酸塩,17.4,25ｍｇ1錠
錠,ベバントロール塩酸塩,30.8,50ｍｇ1錠
錠,ベバントロール塩酸塩,43.8,100ｍｇ1錠
錠,シルニジピン,10.4,5ｍｇ1錠
錠,シルニジピン,14.1,5ｍｇ1錠
錠,シルニジピン,13.8,10ｍｇ1錠
錠,シルニジピン,23.7,10ｍｇ1錠
錠,シルニジピン,21.5,20ｍｇ1錠
錠,シルニジピン,34.3,20ｍｇ1錠
錠,ロサルタンカリウム,10.4,25ｍｇ1錠
錠,ロサルタンカリウム,22.8,25ｍｇ1錠
錠,ロサルタンカリウム,16.1,25ｍｇ1錠
錠,ロサルタンカリウム,10.9,25ｍｇ1錠
錠,ロサルタンカリウム,10.9,25ｍｇ1錠
錠,ロサルタンカリウム,10.9,25ｍｇ1錠
錠,ロサルタンカリウム,16.1,25ｍｇ1錠
錠,ロサルタンカリウム,14.7,50ｍｇ1錠
錠,ロサルタンカリウム,42.2,50ｍｇ1錠
錠,ロサルタンカリウム,19.3,50ｍｇ1錠
錠,ロサルタンカリウム,19.3,50ｍｇ1錠
錠,ロサルタンカリウム,19.3,50ｍｇ1錠
錠,ロサルタンカリウム,19.3,50ｍｇ1錠
錠,ロサルタンカリウム,19.3,50ｍｇ1錠
錠,ロサルタンカリウム,25.9,50ｍｇ1錠
錠,ロサルタンカリウム,21.2,50ｍｇ1錠
錠,ロサルタンカリウム,21.2,50ｍｇ1錠
錠,ロサルタンカリウム,24.9,50ｍｇ1錠
錠,ロサルタンカリウム,19.3,50ｍｇ1錠
錠,ロサルタンカリウム,19.3,50ｍｇ1錠
錠,ロサルタンカリウム,19.3,50ｍｇ1錠
錠,ロサルタンカリウム,25.3,100ｍｇ1錠
錠,ロサルタンカリウム,64.2,100ｍｇ1錠
錠,ロサルタンカリウム,28.5,100ｍｇ1錠
錠,ロサルタンカリウム,28.5,100ｍｇ1錠
錠,ロサルタンカリウム,31.4,100ｍｇ1錠
錠,ロサルタンカリウム,28.5,100ｍｇ1錠
錠,ロサルタンカリウム,31.4,100ｍｇ1錠
錠,ロサルタンカリウム,31.4,100ｍｇ1錠
錠,ロサルタンカリウム,28.5,100ｍｇ1錠
錠,ロサルタンカリウム,28.5,100ｍｇ1錠
錠,ロサルタンカリウム,63.5,100ｍｇ1錠
錠,ロサルタンカリウム,57.8,100ｍｇ1錠
錠,ロサルタンカリウム,28.5,100ｍｇ1錠
錠,ロサルタンカリウム,28.5,100ｍｇ1錠
錠,カンデサルタンシレキセチル,10.4,2ｍｇ1錠
