excel_品名,薬価,reason
ロプレソールＳＲ錠１２０ｍｇ,64.0,not in dosing_master.csv
ナトリックス錠１,10.4,not in dosing_master.csv
ナトリックス錠２,13.5,not in dosing_master.csv
プロプラノロール塩酸塩徐放カプセル６０ｍｇ「サワイ」,19.3,not in dosing_master.csv
デタントール錠０．５ｍｇ,9.3,not in dosing_master.csv
デタントール錠１ｍｇ,14.9,not in dosing_master.csv
デタントールＲ錠３ｍｇ,26.6,not in dosing_master.csv
デタントールＲ錠６ｍｇ,51.8,not in dosing_master.csv
ワイテンス錠２ｍｇ,10.2,not in dosing_master.csv
ローガン錠１０ｍｇ,17.4,not in dosing_master.csv
ペルジピン散１０％,43.5,not in dosing_master.csv
ペルジピン錠１０ｍｇ,6.1,not in dosing_master.csv
ニカルジピン塩酸塩錠１０ｍｇ「ツルハラ」,8.2,not in dosing_master.csv
ペルジピン錠２０ｍｇ,8.9,not in dosing_master.csv
ニカルジピン塩酸塩錠２０ｍｇ「ツルハラ」,8.6,not in dosing_master.csv
ペルジピンＬＡカプセル２０ｍｇ,9.0,not in dosing_master.csv
ペルジピンＬＡカプセル４０ｍｇ,9.4,not in dosing_master.csv
エブランチルカプセル１５ｍｇ,15.8,not in dosing_master.csv
エブランチルカプセル３０ｍｇ,35.4,not in dosing_master.csv
ハイパジールコーワ錠３,23.4,not in dosing_master.csv
ハイパジールコーワ錠６,45.6,not in dosing_master.csv
ニルバジピン２ｍｇ錠,10.1,not in dosing_master.csv
ニバジール錠２ｍｇ,10.4,not in dosing_master.csv
ニルバジピン４ｍｇ錠,10.4,not in dosing_master.csv
ニバジール錠４ｍｇ,16.2,not in dosing_master.csv
バソメット錠０．２５ｍｇ,7.4,not in dosing_master.csv
バソメット錠０．５ｍｇ,12.6,not in dosing_master.csv
バソメット錠１ｍｇ,22.2,not in dosing_master.csv
バソメット錠２ｍｇ,42.7,not in dosing_master.csv
ミケランＬＡカプセル１５ｍｇ,43.2,not in dosing_master.csv
ドキサゾシンメシル酸塩０．５ｍｇ錠,10.4,not in dosing_master.csv
カルデナリン錠０．５ｍｇ,10.4,not in dosing_master.csv
ドキサゾシンメシル酸塩１ｍｇ錠,10.4,not in dosing_master.csv
カルデナリン錠１ｍｇ,15.4,not in dosing_master.csv
ドキサゾシンメシル酸塩２ｍｇ錠,10.4,not in dosing_master.csv
カルデナリン錠２ｍｇ,18.4,not in dosing_master.csv
ドキサゾシンメシル酸塩４ｍｇ錠,10.4,not in dosing_master.csv
カルデナリン錠４ｍｇ,28.0,not in dosing_master.csv
ドキサゾシン錠４ｍｇ「ＥＭＥＣ」,17.0,not in dosing_master.csv
ドキサゾシン錠４ｍｇ「ＹＤ」,17.0,not in dosing_master.csv
ドキサゾシン錠４ｍｇ「サワイ」,17.0,not in dosing_master.csv
ドキサゾシン錠４ｍｇ「トーワ」,17.0,not in dosing_master.csv
ドキサゾシン錠４ｍｇ「ＪＧ」,17.0,not in dosing_master.csv
ドキサゾシン錠４ｍｇ「ＮＳ」,17.0,not in dosing_master.csv
ドキサゾシン錠４ｍｇ「テバ」,17.0,not in dosing_master.csv
カルデナリンＯＤ錠０．５ｍｇ,9.6,not in dosing_master.csv
カルデナリンＯＤ錠１ｍｇ,15.4,not in dosing_master.csv
カルデナリンＯＤ錠２ｍｇ,18.4,not in dosing_master.csv
カルデナリンＯＤ錠４ｍｇ,28.0,not in dosing_master.csv
マニジピン塩酸塩５ｍｇ錠,10.4,not in dosing_master.csv
カルスロット錠５,13.0,not in dosing_master.csv
マニジピン塩酸塩１０ｍｇ錠,10.4,not in dosing_master.csv
カルスロット錠１０,16.5,not in dosing_master.csv
マニジピン塩酸塩２０ｍｇ錠,13.0,not in dosing_master.csv
カルスロット錠２０,25.8,not in dosing_master.csv
セリプロロール塩酸塩１００ｍｇ錠,8.3,not in dosing_master.csv
セレクトール錠１００ｍｇ,14.5,not in dosing_master.csv
セリプロロール塩酸塩２００ｍｇ錠,16.4,not in dosing_master.csv
セレクトール錠２００ｍｇ,29.0,not in dosing_master.csv
ヒポカ５ｍｇカプセル,23.2,not in dosing_master.csv
ヒポカ１０ｍｇカプセル,36.8,not in dosing_master.csv
ヒポカ１５ｍｇカプセル,53.8,not in dosing_master.csv
ベタキソロール塩酸塩５ｍｇ錠,11.8,not in dosing_master.csv
ケルロング錠５ｍｇ,26.3,not in dosing_master.csv
ベタキソロール塩酸塩１０ｍｇ錠,11.3,not in dosing_master.csv
ケルロング錠１０ｍｇ,45.9,not in dosing_master.csv
ベタキソロール塩酸塩錠１０ｍｇ「サワイ」,25.3,not in dosing_master.csv
ベタキソロール塩酸塩錠１０ｍｇ「トーワ」,25.3,not in dosing_master.csv
カルベジロール１０ｍｇ錠,10.4,not in dosing_master.csv
アーチスト錠１０ｍｇ,16.6,not in dosing_master.csv
カルベジロール２０ｍｇ錠,10.4,not in dosing_master.csv
アーチスト錠２０ｍｇ,30.4,not in dosing_master.csv
カルベジロール錠２０ｍｇ「サワイ」,17.5,not in dosing_master.csv
カルベジロール錠２０ｍｇ「トーワ」,17.5,not in dosing_master.csv
カルベジロール錠２０ｍｇ「ＴＣＫ」,19.4,not in dosing_master.csv
カルベジロール錠２０ｍｇ「ＶＴＲＳ」,17.5,not in dosing_master.csv
カルベジロール錠２０ｍｇ「ニプロ」,17.5,not in dosing_master.csv
カルベジロール１．２５ｍｇ錠,10.4,not in dosing_master.csv
アーチスト錠１．２５ｍｇ,10.4,not in dosing_master.csv
カルベジロール２．５ｍｇ錠,10.4,not in dosing_master.csv
アーチスト錠２．５ｍｇ,10.9,not in dosing_master.csv
ランデル錠１０,11.8,not in dosing_master.csv
ランデル錠２０,19.9,not in dosing_master.csv
ランデル錠４０,37.1,not in dosing_master.csv
フェロジピン２．５ｍｇ錠,7.7,not in dosing_master.csv
スプレンジール錠２．５ｍｇ,10.4,not in dosing_master.csv
フェロジピン５ｍｇ錠,11.3,not in dosing_master.csv
スプレンジール錠５ｍｇ,18.1,not in dosing_master.csv
カルバン錠２５,17.4,not in dosing_master.csv
カルバン錠５０,30.8,not in dosing_master.csv
カルバン錠１００,43.8,not in dosing_master.csv
シルニジピン５ｍｇ錠,10.4,not in dosing_master.csv
アテレック錠５,14.1,not in dosing_master.csv
シルニジピン１０ｍｇ錠,13.8,not in dosing_master.csv
アテレック錠１０,23.7,not in dosing_master.csv
シルニジピン２０ｍｇ錠,21.5,not in dosing_master.csv
アテレック錠２０,34.3,not in dosing_master.csv
ロサルタンカリウム２５ｍｇ錠,10.4,not in dosing_master.csv
ニューロタン錠２５ｍｇ,22.8,not in dosing_master.csv
ロサルタンＫ錠２５ｍｇ「科研」,16.1,not in dosing_master.csv
ロサルタンカリウム錠２５ｍｇ「ＪＧ」,10.9,not in dosing_master.csv
ロサルタンカリウム錠２５ｍｇ「ＴＣＫ」,10.9,not in dosing_master.csv
ロサルタンカリウム錠２５ｍｇ「ＺＥ」,10.9,not in dosing_master.csv
ロサルタンカリウム錠２５ｍｇ「ケミファ」,16.1,not in dosing_master.csv
ロサルタンカリウム５０ｍｇ錠,14.7,not in dosing_master.csv
ニューロタン錠５０ｍｇ,42.2,not in dosing_master.csv
ロサルタンＫ錠５０ｍｇ「ＤＳＥＰ」,19.3,not in dosing_master.csv
ロサルタンＫ錠５０ｍｇ「科研」,19.3,not in dosing_master.csv
ロサルタンＫ錠５０ｍｇ「トーワ」,19.3,not in dosing_master.csv
ロサルタンＫ錠５０ｍｇ「明治」,19.3,not in dosing_master.csv
ロサルタンカリウム錠５０ｍｇ「ＤＫ」,19.3,not in dosing_master.csv
ロサルタンカリウム錠５０ｍｇ「ＪＧ」,25.9,not in dosing_master.csv
ロサルタンカリウム錠５０ｍｇ「ＴＣＫ」,21.2,not in dosing_master.csv
ロサルタンカリウム錠５０ｍｇ「ＺＥ」,21.2,not in dosing_master.csv
ロサルタンカリウム錠５０ｍｇ「杏林」,24.9,not in dosing_master.csv
ロサルタンカリウム錠５０ｍｇ「ケミファ」,19.3,not in dosing_master.csv
ロサルタンカリウム錠５０ｍｇ「サワイ」,19.3,not in dosing_master.csv
ロサルタンＫ錠５０ｍｇ「ＶＴＲＳ」,19.3,not in dosing_master.csv
ロサルタンカリウム１００ｍｇ錠,25.3,not in dosing_master.csv
ニューロタン錠１００ｍｇ,64.2,not in dosing_master.csv
ロサルタンＫ錠１００ｍｇ「ＤＳＥＰ」,28.5,not in dosing_master.csv
ロサルタンＫ錠１００ｍｇ「科研」,28.5,not in dosing_master.csv
ロサルタンＫ錠１００ｍｇ「タカタ」,31.4,not in dosing_master.csv
ロサルタンＫ錠１００ｍｇ「トーワ」,28.5,not in dosing_master.csv
ロサルタンＫ錠１００ｍｇ「日新」,31.4,not in dosing_master.csv
ロサルタンＫ錠１００ｍｇ「明治」,31.4,not in dosing_master.csv
ロサルタンカリウム錠１００ｍｇ「ＤＫ」,28.5,not in dosing_master.csv
ロサルタンカリウム錠１００ｍｇ「ＮＰ」,28.5,not in dosing_master.csv
ロサルタンカリウム錠１００ｍｇ「ＴＣＫ」,63.5,not in dosing_master.csv
ロサルタンカリウム錠１００ｍｇ「杏林」,57.8,not in dosing_master.csv
ロサルタンカリウム錠１００ｍｇ「ケミファ」,28.5,not in dosing_master.csv
ロサルタンカリウム錠１００ｍｇ「サワイ」,28.5,not in dosing_master.csv
カンデサルタンシレキセチル２ｍｇ錠,10.4,not in dosing_master.csv
ブロプレス錠２,17.1,not in dosing_master.csv
カンデサルタンシレキセチル４ｍｇ錠,10.4,not in dosing_master.csv
ブロプレス錠４,25.5,not in dosing_master.csv
カンデサルタン錠４ｍｇ「あすか」,15.3,not in dosing_master.csv
カンデサルタン錠４ｍｇ「ツルハラ」,16.8,not in dosing_master.csv
カンデサルタンシレキセチル８ｍｇ錠,10.7,not in dosing_master.csv
ブロプレス錠８,43.7,not in dosing_master.csv
カンデサルタン錠８ｍｇ「あすか」,28.5,not in dosing_master.csv
カンデサルタン錠８ｍｇ「ケミファ」,28.5,not in dosing_master.csv
カンデサルタンシレキセチル１２ｍｇ錠,14.3,not in dosing_master.csv
ブロプレス錠１２,52.4,not in dosing_master.csv
カンデサルタン錠１２ｍｇ「あすか」,31.9,not in dosing_master.csv
カンデサルタン錠１２ｍｇ「ＤＳＥＰ」,31.9,not in dosing_master.csv
カンデサルタン錠１２ｍｇ「ケミファ」,31.9,not in dosing_master.csv
カンデサルタンシレキセチル２ｍｇ口腔内崩壊錠,10.4,not in dosing_master.csv
カンデサルタンシレキセチル４ｍｇ口腔内崩壊錠,10.4,not in dosing_master.csv
カンデサルタンシレキセチル８ｍｇ口腔内崩壊錠,10.7,not in dosing_master.csv
カンデサルタンＯＤ錠１２ｍｇ「サワイ」,31.9,not in dosing_master.csv
カンデサルタンＯＤ錠１２ｍｇ「トーワ」,31.9,not in dosing_master.csv
バルサルタン２０ｍｇ錠,10.4,not in dosing_master.csv
ディオバン錠２０ｍｇ,12.8,not in dosing_master.csv
バルサルタン４０ｍｇ錠,10.4,not in dosing_master.csv
ディオバン錠４０ｍｇ,16.8,not in dosing_master.csv
ディオバン錠８０ｍｇ,24.0,not in dosing_master.csv
バルサルタン錠８０ｍｇ「ＤＳＥＰ」,13.2,not in dosing_master.csv
バルサルタン錠８０ｍｇ「ＦＦＰ」,14.6,not in dosing_master.csv
バルサルタン錠８０ｍｇ「ＪＧ」,13.4,not in dosing_master.csv
バルサルタン錠８０ｍｇ「ＴＣＫ」,14.6,not in dosing_master.csv
バルサルタン錠８０ｍｇ「オーハラ」,13.2,not in dosing_master.csv
バルサルタン錠８０ｍｇ「杏林」,14.6,not in dosing_master.csv
バルサルタン錠８０ｍｇ「ケミファ」,13.2,not in dosing_master.csv
バルサルタン錠８０ｍｇ「サワイ」,13.2,not in dosing_master.csv
バルサルタン錠８０ｍｇ「サンド」,13.2,not in dosing_master.csv
バルサルタン錠８０ｍｇ「ツルハラ」,14.6,not in dosing_master.csv
バルサルタン錠８０ｍｇ「トーワ」,13.2,not in dosing_master.csv
バルサルタン錠８０ｍｇ「日医工」,13.2,not in dosing_master.csv
バルサルタン錠８０ｍｇ「日新」,14.6,not in dosing_master.csv
バルサルタン錠８０ｍｇ「ＢＭＤ」,14.6,not in dosing_master.csv
バルサルタン錠８０ｍｇ「Ｍｅ」,13.2,not in dosing_master.csv
ディオバン錠１６０ｍｇ,33.0,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「ＤＳＥＰ」,18.2,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「ＦＦＰ」,20.9,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「ＪＧ」,19.0,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「ＴＣＫ」,20.9,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「オーハラ」,20.9,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「杏林」,20.9,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「ケミファ」,18.2,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「サワイ」,18.2,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「サンド」,18.2,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「ツルハラ」,18.2,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「トーワ」,20.9,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「日医工」,20.9,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「日新」,20.9,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「ＢＭＤ」,20.9,not in dosing_master.csv
バルサルタン錠１６０ｍｇ「Ｍｅ」,18.2,not in dosing_master.csv
ディオバンＯＤ錠２０ｍｇ,12.8,not in dosing_master.csv
バルサルタンＯＤ錠２０ｍｇ「トーワ」,10.4,not in dosing_master.csv
ディオバンＯＤ錠４０ｍｇ,16.8,not in dosing_master.csv
バルサルタンＯＤ錠４０ｍｇ「トーワ」,10.4,not in dosing_master.csv
ディオバンＯＤ錠８０ｍｇ,24.0,not in dosing_master.csv
バルサルタンＯＤ錠８０ｍｇ「トーワ」,13.2,not in dosing_master.csv
ディオバンＯＤ錠１６０ｍｇ,33.0,not in dosing_master.csv
バルサルタンＯＤ錠１６０ｍｇ「トーワ」,20.9,not in dosing_master.csv
テルミサルタン２０ｍｇ錠,10.4,not in dosing_master.csv
ミカルディス錠２０ｍｇ,20.7,not in dosing_master.csv
テルミサルタン４０ｍｇ錠,10.4,not in dosing_master.csv
ミカルディス錠４０ｍｇ,32.1,not in dosing_master.csv
テルミサルタン錠４０ｍｇ「ＤＳＥＰ」,17.3,not in dosing_master.csv
テルミサルタン錠４０ｍｇ「ＮＰＩ」,15.3,not in dosing_master.csv
テルミサルタン錠４０ｍｇ「ケミファ」,17.3,not in dosing_master.csv
テルミサルタン錠４０ｍｇ「トーワ」,17.3,not in dosing_master.csv
テルミサルタン錠４０ｍｇ「明治」,17.3,not in dosing_master.csv
テルミサルタン８０ｍｇ錠,11.2,not in dosing_master.csv
ミカルディス錠８０ｍｇ,42.9,not in dosing_master.csv
テルミサルタン錠８０ｍｇ「ＤＳＥＰ」,25.6,not in dosing_master.csv
テルミサルタン錠８０ｍｇ「ＪＧ」,25.6,not in dosing_master.csv
テルミサルタン錠８０ｍｇ「ＮＰＩ」,22.1,not in dosing_master.csv
テルミサルタン錠８０ｍｇ「ケミファ」,25.6,not in dosing_master.csv
テルミサルタン錠８０ｍｇ「トーワ」,25.6,not in dosing_master.csv
テルミサルタン錠８０ｍｇ「明治」,25.6,not in dosing_master.csv
テルミサルタン２０ｍｇ口腔内崩壊錠,10.4,not in dosing_master.csv
テルミサルタン４０ｍｇ口腔内崩壊錠,10.4,not in dosing_master.csv
テルミサルタンＯＤ錠４０ｍｇ「トーワ」,17.3,not in dosing_master.csv
アゼルニジピン８ｍｇ錠,10.4,not in dosing_master.csv
カルブロック錠８ｍｇ,13.4,not in dosing_master.csv
カルブロック錠１６ｍｇ,26.6,not in dosing_master.csv
アゼルニジピン錠１６ｍｇ「ＪＧ」,11.4,not in dosing_master.csv
アゼルニジピン錠１６ｍｇ「ＮＰ」,11.4,not in dosing_master.csv
アゼルニジピン錠１６ｍｇ「ＴＣＫ」,12.2,not in dosing_master.csv
アゼルニジピン錠１６ｍｇ「ＹＤ」,11.4,not in dosing_master.csv
アゼルニジピン錠１６ｍｇ「ケミファ」,11.4,not in dosing_master.csv
アゼルニジピン錠１６ｍｇ「トーワ」,11.4,not in dosing_master.csv
アゼルニジピン錠１６ｍｇ「日医工」,11.4,not in dosing_master.csv
アゼルニジピン錠１６ｍｇ「ＢＭＤ」,12.2,not in dosing_master.csv
オルメサルタンメドキソミル１０ｍｇ錠,10.4,not in dosing_master.csv
オルメサルタン錠１０ｍｇ「ＪＧ」,10.6,not in dosing_master.csv
オルメサルタンメドキソミル２０ｍｇ錠,10.4,not in dosing_master.csv
